529.0204082	4.52991453
529.2857143	4.547008547
529.4897959	4.547008547
529.7346939	4.564102564
530.0204082	4.581196581
530.3061224	4.666666667
530.4489796	4.837606838
530.5714286	5.042735043
530.6326531	5.282051282
530.7142857	5.538461538
530.755102	5.794871795
530.8367347	6.034188034
530.8367347	6.239316239
530.8571429	6.495726496
530.8979592	6.735042735
530.9387755	6.957264957
530.9591837	7.162393162
531.0000000     7.401709402
531.0408163	7.658119658
531.0612245	7.897435897
531.1020408	8.136752137
531.1632653	8.358974359
531.2244898	8.581196581
531.3061224	8.803418803
531.3673469	8.991452991
531.5306122	8.803418803
531.6326531	8.581196581
531.6938776	8.376068376
531.8571429	8.222222222
532.0000000	8.393162393
532.0204082	8.615384615
532.0612245	8.820512821
532.1020408	9.025641026
532.1836735	9.179487179
532.244898	9.384615385
532.3673469	9.555555556
532.5102041	9.384615385
532.5714286	9.179487179
532.6326531	8.94017094
532.6938776	8.700854701
532.7142857	8.495726496
532.7755102	8.256410256
532.8163265	8.0000
532.877551	7.777777778
532.9795918	7.58974359
533.0612245	7.367521368
533.1020408	7.145299145
533.1020408	6.991452991
533.1632653	6.769230769
533.3469388	6.632478632
533.3877551	6.444444444
533.4897959	6.307692308
533.5918367	6.102564103
533.7346939	5.897435897
533.8367347	5.726495726
533.9795918	5.487179487
534.1632653	5.247863248
534.3877551	5.076923077
534.4897959	4.871794872
534.6122449	5.111111111
534.7959184	5.247863248
534.9591837	5.47008547
535.1632653	5.538461538
535.3265306	5.675213675
535.5102041	5.675213675
535.7142857	5.777777778
535.8571429	5.58974359
536.0408163	5.487179487
536.2857143	5.521367521
536.5102041	5.641025641
536.7346939	5.777777778
537.0   	5.846153846
537.122449	6.017094017
537.3469388	6.136752137
537.5918367	6.273504274
537.6938776	6.444444444
537.8163265	6.632478632
538.0204082	6.803418803
